Time_ms,imu_RTx,imu_LTx,imu_1_left_shaking,imu_2_right_shaking,imu_3_left_foot,imu_4_right_foot,RLTx_delay,torque_delay,tau_raw_L,tau_raw_R,S_torque_command_left,S_torque_command_right,M1_torque_command,M2_torque_command,Rescaling_gain,imu_Rvel,imu_Lvel,imu_vel_1,imu_vel_2,imu_vel_3,imu_vel_4,freq_avg,R_flexion,L_flexion,extra3,R_extension,L_extension
28206,0.8552,0.3727,-0.2640,-0.3597,0.4034,1.5167,0.4517,0.0000,-0.4591,0.4591,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1221,-0.3052,-0.1831,-0.1221,-0.3662,0.1221,0.0000,0.0000,-0.0000,0.0000,-0.0003,0.0003
28216,0.8607,0.3727,-0.2640,-0.3597,0.4034,1.5112,0.4523,0.0000,-0.4573,0.4573,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1831,-0.2441,-0.1221,0.0000,-0.3052,0.0610,0.0000,0.0000,-0.0000,0.0000,-0.0003,0.0003
28226,0.8607,0.3672,-0.2585,-0.3542,0.3979,1.5112,0.4523,0.0000,-0.4564,0.4564,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1831,-0.1221,-0.0610,0.1221,-0.3662,0.0610,0.0000,0.0000,-0.0000,0.0000,-0.0003,0.0003
28236,0.8607,0.3672,-0.2585,-0.3542,0.3979,1.5057,0.4512,0.0000,-0.4572,0.4572,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1831,-0.3662,-0.0610,0.1221,-0.3052,0.1221,0.0000,0.0000,-0.0000,0.0000,-0.0003,0.0003
28257,0.8607,0.3672,-0.2530,-0.3542,0.3979,1.5112,0.4498,0.0000,-0.4600,0.4600,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1221,-0.2441,-0.1831,0.0000,-0.1831,0.2441,0.0000,0.0000,-0.0000,0.0000,-0.0003,0.0003
28267,0.8607,0.3672,-0.2585,-0.3542,0.4034,1.5112,0.4482,0.0000,-0.4637,0.4637,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1221,-0.1221,-0.2441,0.0000,-0.1221,0.3052,0.0000,0.0000,-0.0000,0.0000,-0.0003,0.0003
28277,0.8552,0.3727,-0.2640,-0.3542,0.4034,1.5167,0.4463,0.0000,-0.4651,0.4651,0.0000,0.0000,0.0000,0.0000,0.0000,0.1221,0.0610,-0.3662,-0.0610,-0.0610,0.4272,0.0000,0.0000,-0.0000,0.0000,-0.0003,0.0003
28287,0.8552,0.3782,-0.2695,-0.3597,0.4089,1.5222,0.4454,0.0000,-0.4637,0.4637,0.0000,0.0000,0.0000,0.0000,0.0000,0.2441,0.1221,-0.3662,-0.1831,0.0610,0.6104,0.0000,0.0000,-0.0000,0.0000,-0.0003,0.0003
28297,0.8552,0.3837,-0.2749,-0.3652,0.4143,1.5222,0.4457,0.0000,-0.4620,0.4620,0.0000,0.0000,0.0000,0.0000,0.0000,0.2441,0.0610,-0.2441,-0.1831,0.0610,0.6104,0.0000,0.0000,-0.0000,0.0000,-0.0003,0.0003
28307,0.8607,0.3837,-0.2749,-0.3652,0.4143,1.5222,0.4464,0.0000,-0.4612,0.4612,0.0000,0.0000,0.0000,0.0000,0.0000,0.1221,-0.3052,-0.2441,-0.0610,0.0000,0.4883,0.0000,0.0000,-0.0000,0.0000,-0.0003,0.0003
28317,0.8662,0.3837,-0.2749,-0.3652,0.4089,1.5222,0.4475,0.0000,-0.4616,0.4616,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1221,-0.3052,-0.0610,0.0000,-0.1221,0.4272,0.0000,0.0000,-0.0000,0.0000,-0.0002,0.0002
28327,0.8607,0.3782,-0.2695,-0.3597,0.4089,1.5222,0.4484,0.0000,-0.4625,0.4625,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3662,-0.4883,-0.0610,0.1221,-0.1221,0.1831,0.0000,0.0000,-0.0000,0.0000,-0.0002,0.0002
28337,0.8607,0.3782,-0.2695,-0.3597,0.4089,1.5167,0.4492,0.0000,-0.4631,0.4631,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1831,-0.4883,-0.0610,0.1221,-0.3662,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0002,0.0002
28347,0.8607,0.3672,-0.2695,-0.3597,0.4034,1.5112,0.4497,0.0000,-0.4642,0.4642,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4272,-0.1221,0.1221,-0.5493,-0.1221,0.0000,0.0000,-0.0000,0.0000,-0.0001,0.0001
28357,0.8607,0.3618,-0.2695,-0.3597,0.3924,1.5057,0.4497,0.0000,-0.4645,0.4645,0.0000,0.0000,0.0000,0.0000,0.0000,0.1221,-0.4883,-0.1221,0.0610,-0.6714,-0.2441,0.0000,0.0000,-0.0000,0.0000,-0.0001,0.0001
28367,0.8607,0.3618,-0.2749,-0.3652,0.3924,1.5002,0.4496,0.0000,-0.4643,0.4643,0.0000,0.0000,0.0000,0.0000,0.0000,0.1221,-0.4883,-0.6104,-0.2441,-0.5493,-0.1831,0.0000,0.0000,-0.0000,0.0000,-0.0001,0.0001
28377,0.8662,0.3618,-0.2749,-0.3707,0.3924,1.5002,0.4496,0.0000,-0.4646,0.4646,0.0000,0.0000,0.0000,0.0000,0.0000,0.0610,-0.3052,-0.6104,-0.4272,-0.3662,-0.0610,0.0000,0.0000,-0.0000,0.0000,-0.0001,0.0001
28387,0.8607,0.3618,-0.2859,-0.3817,0.3924,1.5002,0.4496,0.0000,-0.4649,0.4649,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3052,-0.3052,-0.7324,-0.5493,-0.1221,0.1831,0.0000,0.0000,-0.0000,0.0000,-0.0001,0.0001
28397,0.8497,0.3672,-0.2969,-0.3872,0.3924,1.5057,0.4496,0.0000,-0.4651,0.4651,0.0000,0.0000,0.0000,0.0000,0.0000,-0.6714,-0.2441,-0.6714,-0.4883,-0.1221,0.4272,0.0000,0.0000,-0.0000,0.0000,-0.0001,0.0001
28407,0.8497,0.3672,-0.3024,-0.3872,0.3979,1.5057,0.4490,0.0000,-0.4647,0.4647,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5493,-0.3052,-0.6104,-0.3052,0.0000,0.4272,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28417,0.8442,0.3672,-0.3024,-0.3872,0.3979,1.5112,0.4481,0.0000,-0.4645,0.4645,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2441,-0.3662,-0.3662,-0.3052,0.0000,0.4883,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28427,0.8497,0.3618,-0.2969,-0.3872,0.3979,1.5112,0.4478,0.0000,-0.4658,0.4658,0.0000,0.0000,0.0000,0.0000,0.0000,0.1221,-0.3662,0.0000,0.0000,-0.0610,0.3662,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28437,0.8497,0.3618,-0.2914,-0.3762,0.3979,1.5112,0.4493,0.0000,-0.4680,0.4680,0.0000,0.0000,0.0000,0.0000,0.0000,0.1221,-0.3052,0.0610,0.4272,-0.3662,0.1831,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28447,0.8552,0.3508,-0.2914,-0.3707,0.3924,1.5057,0.4519,0.0000,-0.4697,0.4697,0.0000,0.0000,0.0000,0.0000,0.0000,0.3052,-0.4272,0.0610,0.4272,-0.5493,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28457,0.8607,0.3508,-0.2859,-0.3707,0.3869,1.5002,0.4552,0.0000,-0.4705,0.4705,0.0000,0.0000,0.0000,0.0000,0.0000,0.3662,-0.4272,0.0000,0.1831,-0.6714,-0.1221,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28467,0.8607,0.3508,-0.2859,-0.3762,0.3869,1.4947,0.4583,0.0000,-0.4701,0.4701,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2441,-0.4883,-0.2441,-0.1831,-0.6714,-0.3052,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28477,0.8552,0.3508,-0.2914,-0.3817,0.3814,1.4893,0.4608,0.0000,-0.4688,0.4688,0.0000,0.0000,0.0000,0.0000,0.0000,-0.6714,-0.5493,-0.6104,-0.5493,-0.6714,-0.2441,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28487,0.8442,0.3453,-0.3024,-0.3817,0.3814,1.4893,0.4617,0.0000,-0.4672,0.4672,0.0000,0.0000,0.0000,0.0000,0.0000,-0.9155,-0.6714,-0.7935,-0.5493,-0.6104,-0.0610,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28497,0.8387,0.3453,-0.3189,-0.3927,0.3759,1.4893,0.4609,0.0000,-0.4665,0.4665,0.0000,0.0000,0.0000,0.0000,0.0000,-0.8545,-0.6714,-0.7324,-0.7324,-0.3052,0.0610,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28507,0.8387,0.3398,-0.3189,-0.4036,0.3759,1.4893,0.4598,0.0000,-0.4664,0.4664,0.0000,0.0000,0.0000,0.0000,0.0000,-0.8545,-0.6714,-0.4272,-0.4883,-0.2441,0.1831,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28517,0.8332,0.3343,-0.3189,-0.3981,0.3759,1.4893,0.4589,0.0000,-0.4669,0.4669,0.0000,0.0000,0.0000,0.0000,0.0000,-0.6714,-0.7324,-0.4272,-0.0610,-0.3052,0.1221,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28527,0.8277,0.3343,-0.3134,-0.3927,0.3759,1.4838,0.4576,0.0000,-0.4688,0.4688,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1831,-0.7324,-0.1221,0.2441,-0.3052,0.0610,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28537,0.8442,0.3288,-0.3079,-0.3872,0.3759,1.4838,0.4566,0.0000,-0.4720,0.4720,0.0000,0.0000,0.0000,0.0000,0.0000,0.7324,-0.4883,0.1221,0.5493,-0.3052,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28547,0.8552,0.3288,-0.2969,-0.3762,0.3759,1.4838,0.4574,0.0000,-0.4750,0.4750,0.0000,0.0000,0.0000,0.0000,0.0000,0.6104,-0.2441,0.4272,0.6714,-0.2441,0.1221,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28573,0.8662,0.3398,-0.2804,-0.3762,0.3814,1.4893,0.4596,0.0000,-0.4769,0.4769,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2441,0.0610,0.3052,0.6714,0.0000,0.3662,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28583,0.8607,0.3398,-0.2804,-0.3652,0.3814,1.4947,0.4618,0.0000,-0.4780,0.4780,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4272,0.0610,0.3052,0.0610,0.0000,0.4883,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28593,0.8552,0.3453,-0.2804,-0.3762,0.3869,1.5002,0.4631,0.0000,-0.4799,0.4799,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1831,-0.3052,0.3052,-0.3662,0.0000,0.4272,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28603,0.8552,0.3398,-0.2804,-0.3817,0.3869,1.5002,0.4620,0.0000,-0.4808,0.4808,0.0000,0.0000,0.0000,0.0000,0.0000,0.0610,-0.3052,0.3052,-0.4272,-0.1221,0.1831,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28613,0.8552,0.3343,-0.2859,-0.3817,0.3869,1.4947,0.4596,0.0000,-0.4801,0.4801,0.0000,0.0000,0.0000,0.0000,0.0000,0.1831,-0.4272,-0.5493,-0.4272,-0.1221,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28623,0.8607,0.3288,-0.2914,-0.3872,0.3814,1.4893,0.4555,0.0000,-0.4801,0.4801,0.0000,0.0000,0.0000,0.0000,0.0000,0.0610,-0.6104,-0.7935,-0.3052,-0.5493,-0.1221,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28633,0.8607,0.3233,-0.3024,-0.3872,0.3704,1.4783,0.4502,0.0000,-0.4805,0.4805,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3052,-0.8545,-0.5493,-0.1221,-0.6714,-0.2441,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28643,0.8607,0.3178,-0.3079,-0.3872,0.3649,1.4783,0.4464,0.0000,-0.4814,0.4814,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3052,-0.9155,-0.3052,-0.1221,-0.6104,-0.2441,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28653,0.8607,0.3178,-0.3024,-0.3872,0.3594,1.4728,0.4450,0.0000,-0.4832,0.4832,0.0000,0.0000,0.0000,0.0000,0.0000,-0.6714,-0.7935,0.0000,0.2441,-0.5493,-0.1831,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28663,0.8552,0.3178,-0.2969,-0.3817,0.3594,1.4673,0.4459,0.0000,-0.4852,0.4852,0.0000,0.0000,0.0000,0.0000,0.0000,-0.7324,-0.5493,0.0610,0.2441,-0.1221,0.0610,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28683,0.8442,0.3178,-0.2969,-0.3817,0.3649,1.4783,0.4487,0.0000,-0.4867,0.4867,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1221,-0.1221,-0.1221,-0.1831,-0.0610,0.4272,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28693,0.8442,0.3178,-0.2969,-0.3817,0.3649,1.4783,0.4526,0.0000,-0.4880,0.4880,0.0000,0.0000,0.0000,0.0000,0.0000,0.3052,0.0000,-0.4272,-0.1831,0.0000,0.4272,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28703,0.8497,0.3233,-0.2969,-0.3872,0.3704,1.4838,0.4561,0.0000,-0.4879,0.4879,0.0000,0.0000,0.0000,0.0000,0.0000,0.4883,-0.0610,-0.4272,-0.3052,0.0000,0.4272,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28713,0.8497,0.3233,-0.3079,-0.3872,0.3704,1.4838,0.4574,0.0000,-0.4864,0.4864,0.0000,0.0000,0.0000,0.0000,0.0000,0.4883,-0.2441,-0.1831,-0.1831,-0.1221,0.4272,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28723,0.8552,0.3233,-0.3024,-0.3872,0.3704,1.4838,0.4559,0.0000,-0.4840,0.4840,0.0000,0.0000,0.0000,0.0000,0.0000,0.7324,-0.4883,0.1221,0.0610,-0.1221,0.3052,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28733,0.8717,0.3178,-0.2969,-0.3762,0.3539,1.4728,0.4525,0.0000,-0.4822,0.4822,0.0000,0.0000,0.0000,0.0000,0.0000,0.7324,-0.6104,0.4272,0.6714,-0.4883,-0.0610,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28743,0.8772,0.3123,-0.2969,-0.3652,0.3539,1.4618,0.4488,0.0000,-0.4817,0.4817,0.0000,0.0000,0.0000,0.0000,0.0000,0.1831,-0.6714,0.4272,0.7935,-0.4883,-0.3052,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28753,0.8827,0.3123,-0.2804,-0.3597,0.3484,1.4563,0.4469,0.0000,-0.4819,0.4819,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1831,-0.5493,0.6104,0.6714,-0.6104,-0.3662,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28763,0.8827,0.3123,-0.2749,-0.3597,0.3429,1.4508,0.4464,0.0000,-0.4820,0.4820,0.0000,0.0000,0.0000,0.0000,0.0000,0.0610,-0.4883,0.3662,0.6714,-0.6714,-0.3052,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28773,0.8827,0.3178,-0.2749,-0.3542,0.3374,1.4508,0.4492,0.0000,-0.4832,0.4832,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4272,0.3662,0.4272,-0.5493,-0.0610,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28783,0.8827,0.3178,-0.2695,-0.3542,0.3374,1.4508,0.4545,0.0000,-0.4857,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4272,-0.1221,0.1221,-0.3662,-0.0610,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28793,0.8772,0.3178,-0.2695,-0.3597,0.3429,1.4508,0.4588,0.0000,-0.4882,0.4882,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2441,-0.5493,-0.1221,-0.1221,-0.1831,0.1221,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28803,0.8662,0.3123,-0.2859,-0.3762,0.3484,1.4618,0.4611,0.0000,-0.4908,0.4908,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4272,-0.6104,-0.7324,-0.4883,0.0000,0.4883,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28813,0.8607,0.3068,-0.2969,-0.3817,0.3484,1.4673,0.4615,0.0000,-0.4928,0.4928,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5493,-0.5493,-0.8545,-0.4883,0.0000,0.4272,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28823,0.8552,0.3068,-0.2969,-0.3817,0.3484,1.4673,0.4607,0.0000,-0.4923,0.4923,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3662,-0.4272,-0.8545,-0.4883,-0.0610,0.2441,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28833,0.8552,0.3013,-0.3079,-0.3872,0.3484,1.4618,0.4591,0.0000,-0.4905,0.4905,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0610,-0.3662,-0.6714,-0.3052,-0.1831,0.0610,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28843,0.8607,0.2958,-0.3079,-0.3872,0.3429,1.4563,0.4573,0.0000,-0.4884,0.4884,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0610,-0.2441,-0.4272,-0.1831,-0.3662,-0.0610,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28853,0.8607,0.2958,-0.3079,-0.3872,0.3429,1.4563,0.4564,0.0000,-0.4873,0.4873,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0610,-0.1831,-0.4272,0.0000,-0.4272,-0.0610,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28863,0.8607,0.3013,-0.2969,-0.3817,0.3374,1.4508,0.4572,0.0000,-0.4874,0.4874,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1831,0.0000,0.2441,-0.4272,-0.0610,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28873,0.8662,0.3013,-0.2914,-0.3707,0.3374,1.4508,0.4600,0.0000,-0.4892,0.4892,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1831,0.0610,0.4883,-0.0610,0.1831,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28883,0.8717,0.3068,-0.2859,-0.3707,0.3374,1.4508,0.4637,0.0000,-0.4926,0.4926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1221,0.0610,0.3662,-0.0610,0.3662,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28893,0.8717,0.3068,-0.2859,-0.3652,0.3429,1.4508,0.4651,0.0000,-0.4959,0.4959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1221,0.0000,0.1221,0.0000,0.3662,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28903,0.8717,0.3068,-0.2859,-0.3652,0.3429,1.4618,0.4637,0.0000,-0.4980,0.4980,0.0000,0.0000,0.0000,0.0000,0.0000,0.0610,-0.2441,-0.0610,0.1221,0.0000,0.6104,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28913,0.8717,0.3068,-0.2859,-0.3707,0.3484,1.4673,0.4620,0.0000,-0.4987,0.4987,0.0000,0.0000,0.0000,0.0000,0.0000,0.0610,-0.1831,-0.1831,0.0000,0.0610,0.5493,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28923,0.8717,0.3068,-0.2914,-0.3707,0.3484,1.4673,0.4612,0.0000,-0.4982,0.4982,0.0000,0.0000,0.0000,0.0000,0.0000,0.0610,-0.1221,-0.1221,0.0000,0.0610,0.5493,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28933,0.8717,0.3013,-0.2914,-0.3707,0.3539,1.4728,0.4616,0.0000,-0.4978,0.4978,0.0000,0.0000,0.0000,0.0000,0.0000,0.0610,-0.1831,-0.1831,0.0000,0.0000,0.4883,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28943,0.8772,0.3013,-0.2859,-0.3652,0.3484,1.4673,0.4625,0.0000,-0.4981,0.4981,0.0000,0.0000,0.0000,0.0000,0.0000,0.0610,-0.1221,-0.1221,0.1221,-0.1831,0.3052,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28953,0.8827,0.3013,-0.2859,-0.3597,0.3484,1.4673,0.4631,0.0000,-0.4977,0.4977,0.0000,0.0000,0.0000,0.0000,0.0000,0.1221,0.0000,0.0000,0.1831,-0.1831,0.2441,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28963,0.8882,0.3013,-0.2804,-0.3597,0.3484,1.4673,0.4642,0.0000,-0.4991,0.4991,0.0000,0.0000,0.0000,0.0000,0.0000,0.1831,0.0610,0.0000,0.2441,-0.1831,0.3052,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28973,0.8937,0.3068,-0.2749,-0.3597,0.3484,1.4673,0.4645,0.0000,-0.5033,0.5033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0610,0.0000,0.0000,0.2441,-0.1221,0.3052,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28987,0.8937,0.3068,-0.2749,-0.3542,0.3484,1.4673,0.4643,0.0000,-0.5077,0.5077,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0610,-0.0610,0.1831,-0.0610,0.3052,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
28997,0.8937,0.3123,-0.2749,-0.3542,0.3484,1.4728,0.4646,0.0000,-0.5107,0.5107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1221,-0.1221,0.1831,-0.0610,0.4272,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
29007,0.8937,0.3123,-0.2749,-0.3597,0.3594,1.4783,0.4649,0.0000,-0.5115,0.5115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1221,0.0610,0.1221,0.4883,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
29017,0.8937,0.3123,-0.2749,-0.3597,0.3594,1.4783,0.4651,0.0000,-0.5118,0.5118,0.0000,0.0000,0.0000,0.0000,0.0000,0.1831,0.0000,-0.1831,0.0610,0.1221,0.5493,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
29027,0.8991,0.3123,-0.2804,-0.3542,0.3594,1.4838,0.4647,0.0000,-0.5130,0.5130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0610,0.0000,-0.1831,0.0610,0.1221,0.4883,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
29037,0.8991,0.3123,-0.2804,-0.3542,0.3649,1.4838,0.4645,0.0000,-0.5156,0.5156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0610,0.0000,-0.1831,0.0610,0.0000,0.3662,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
29047,0.9046,0.3123,-0.2749,-0.3542,0.3649,1.4838,0.4658,0.0000,-0.5193,0.5193,0.0000,0.0000,0.0000,0.0000,0.0000,0.1221,-0.0610,-0.1831,0.0610,0.0000,0.3052,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
29057,0.9101,0.3123,-0.2749,-0.3542,0.3594,1.4838,0.4680,0.0000,-0.5233,0.5233,0.0000,0.0000,0.0000,0.0000,0.0000,0.1221,-0.0610,-0.1221,0.0610,-0.2441,0.1831,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
29067,0.9101,0.3123,-0.2749,-0.3542,0.3594,1.4783,0.4697,0.0000,-0.5270,0.5270,0.0000,0.0000,0.0000,0.0000,0.0000,0.1221,-0.4272,-0.0610,0.1221,-0.3662,0.1221,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
29077,0.9101,0.3123,-0.2749,-0.3487,0.3539,1.4783,0.4705,0.0000,-0.5295,0.5295,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.6104,-0.0610,0.1831,-0.3662,0.0610,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
29087,0.9101,0.3123,-0.2695,-0.3487,0.3539,1.4728,0.4701,0.0000,-0.5299,0.5299,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1831,-0.6104,0.0000,0.1831,-0.3662,0.0610,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
29097,0.9046,0.3123,-0.2695,-0.3487,0.3539,1.4728,0.4688,0.0000,-0.5292,0.5292,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1831,-0.6714,0.0000,0.1221,-0.3662,0.0610,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
29107,0.9046,0.3068,-0.2695,-0.3487,0.3539,1.4728,0.4672,0.0000,-0.5287,0.5287,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.6104,-0.1221,0.0000,-0.3052,0.1831,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
29117,0.9046,0.3068,-0.2695,-0.3487,0.3539,1.4728,0.4665,0.0000,-0.5282,0.5282,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0610,-0.3662,-0.3052,0.0000,-0.3052,0.0610,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
29127,0.9046,0.3068,-0.2749,-0.3487,0.3594,1.4728,0.4664,0.0000,-0.5284,0.5284,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0610,-0.1221,-0.4272,-0.1221,-0.1221,0.1221,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
29137,0.9046,0.3123,-0.2749,-0.3487,0.3594,1.4783,0.4669,0.0000,-0.5313,0.5313,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0610,0.0000,-0.3052,-0.1221,-0.0610,0.2441,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
29147,0.9046,0.3178,-0.2749,-0.3487,0.3594,1.4783,0.4688,0.0000,-0.5367,0.5367,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0610,-0.3052,-0.1221,0.0000,0.4272,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
29157,0.9101,0.3178,-0.2695,-0.3487,0.3649,1.4838,0.4720,0.0000,-0.5426,0.5426,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0610,-0.0610,-0.1831,0.0000,0.0000,0.4272,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
29167,0.9101,0.3233,-0.2695,-0.3487,0.3649,1.4893,0.4750,0.0000,-0.5479,0.5479,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1831,-0.1831,0.1221,0.0000,0.4883,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
29177,0.9156,0.3233,-0.2695,-0.3432,0.3649,1.4893,0.4769,0.0000,-0.5516,0.5516,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3662,-0.1831,0.2441,0.0000,0.4883,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000
