Time_ms,imu_RTx,imu_LTx,imu_1_left_shaking,imu_2_right_shaking,imu_3_left_foot,imu_4_right_foot,RLTx_delay,torque_delay,tau_raw_L,tau_raw_R,S_torque_command_left,S_torque_command_right,M1_torque_command,M2_torque_command,Rescaling_gain,imu_Rvel,imu_Lvel,imu_vel_1,imu_vel_2,imu_vel_3,imu_vel_4,freq_avg,R_flexion,L_flexion,extra3,R_extension,L_extension
19699,4.7421,-25.2751,19.0486,10.0541,-25.3728,-24.8635,-4.6913,0.0000,-24.9360,24.9360,0.0000,0.0000,0.0000,0.0000,0.0000,-94.1772,17.7002,-81.4819,-82.4585,30.8228,26.4893,0.0000,0.1290,-0.0002,0.0000,-0.0000,0.0000
19709,2.5449,-25.2751,19.0486,8.1315,-25.0651,-24.5889,-5.3341,0.0000,-25.7391,25.7391,0.0000,0.0000,0.0000,0.0000,0.0000,-125.0610,17.7002,-81.4819,-114.5630,33.2031,30.0903,0.0000,0.8818,-0.0002,0.0000,-0.0000,0.0000
19719,2.5449,-25.2751,16.1042,6.9615,-24.7191,-24.5889,-6.0352,0.0000,-26.5421,26.5421,0.0000,0.0000,0.0000,0.0000,0.0000,-125.0610,17.7002,-127.3804,-127.7466,38.0249,30.0903,0.0000,1.5457,-0.0002,0.0000,-0.0000,0.0000
19729,2.5449,-25.1872,14.8573,6.9615,-23.7742,-24.2373,-6.7898,0.0000,-27.3489,27.3489,0.0000,0.0000,0.0000,0.0000,0.0000,-125.0610,3.8452,-140.0146,-127.7466,54.9927,38.8184,0.0000,2.1276,-0.0001,0.0000,-0.0000,0.0000
19739,-0.0809,-24.3577,14.8573,5.6816,-23.7742,-23.7979,-7.5028,0.0000,-28.0886,28.0886,0.0000,0.0000,0.0000,0.0000,0.0000,-139.4043,40.4053,-140.0146,-138.5498,54.9927,46.8750,0.0000,2.6511,-0.0001,0.0000,-0.0000,0.0000
19749,-1.4871,-24.3577,12.0228,4.3083,-23.7742,-23.2760,-8.2680,0.0000,-28.7402,28.7402,0.0000,0.0000,0.0000,0.0000,0.0000,-142.4561,40.4053,-161.3159,-147.5830,54.9927,54.6875,0.0000,3.1156,-0.0001,0.0000,-0.0000,0.0000
19759,-2.8934,-24.3577,12.0228,2.8196,-23.1645,-22.6663,-9.1091,0.0000,-29.3067,29.3067,0.0000,0.0000,0.0000,0.0000,0.0000,-143.2495,40.4053,-161.3159,-160.7056,63.7817,59.9976,0.0000,3.5275,-0.0001,0.0000,-0.0000,0.0000
19769,-2.8934,-22.8031,10.3694,1.1717,-21.7802,-21.3864,-9.8896,0.0000,-29.7935,29.7935,0.0000,0.0000,0.0000,0.0000,0.0000,-143.2495,42.3584,-178.4668,-175.9033,71.1670,61.8286,0.0000,3.8922,-0.0001,0.0000,-0.0000,0.0000
19779,-7.1506,-22.3637,8.6006,-2.4373,-21.7802,-20.7656,-10.5813,0.0000,-30.2316,30.2316,0.0000,0.0000,0.0000,0.0000,0.0000,-152.2217,33.3862,-190.3076,-193.1152,71.1670,59.9976,0.0000,4.2153,-0.0001,0.0000,-0.0000,0.0000
19789,-7.1506,-21.5287,4.7554,-2.4373,-21.0441,-20.7656,-11.1669,0.0000,-30.6371,30.6371,0.0000,0.0000,0.0000,0.0000,0.0000,-152.2217,35.7056,-200.7446,-193.1152,69.5190,59.9976,0.0000,4.5021,-0.0000,0.0000,-0.0000,0.0000
19799,-8.6502,-21.0343,2.7504,-4.3599,-19.0941,-20.1614,-11.6318,0.0000,-31.0189,31.0189,0.0000,0.0000,0.0000,0.0000,0.0000,-154.9683,40.8325,-202.3926,-196.4722,61.4014,57.1899,0.0000,4.7574,-0.0000,0.0000,-0.0000,0.0000
19809,-10.1828,-21.0343,2.7504,-6.3155,-19.0941,-19.5901,-11.9720,0.0000,-31.3587,31.3587,0.0000,0.0000,0.0000,0.0000,0.0000,-159.2407,40.8325,-202.3926,-197.9370,61.4014,54.8096,0.0000,4.9845,-0.0000,0.0000,-0.0000,0.0000
19819,-11.7538,-21.0343,-1.3036,-8.2820,-18.4569,-19.0078,-12.1998,0.0000,-31.6851,31.6851,0.0000,0.0000,0.0000,0.0000,0.0000,-161.9873,40.8325,-202.4536,-199.0967,62.5610,56.7627,0.0000,5.1874,-0.0000,0.0000,-0.0000,0.0000
19829,-13.3688,-19.8643,-3.3086,-10.2541,-17.8087,-18.4036,-12.3448,0.0000,-32.0411,32.0411,0.0000,0.0000,0.0000,0.0000,0.0000,-166.1377,53.5278,-200.6836,-198.1812,64.2700,59.0820,0.0000,5.3705,-0.0000,0.0000,-0.0000,0.0000
19839,-15.0387,-19.1721,-3.3086,-12.2096,-17.1165,-17.0742,-12.4264,0.0000,-32.4023,32.4023,0.0000,0.0000,0.0000,0.0000,0.0000,-166.8701,58.4106,-200.6836,-196.5332,66.8945,65.4297,0.0000,5.5370,-0.0000,0.0000,-0.0000,0.0000
19849,-16.6702,-19.1721,-3.3086,-16.0109,-16.4079,-16.3656,-12.4408,0.0000,-32.7538,32.7538,0.0000,0.0000,0.0000,0.0000,0.0000,-162.8418,58.4106,-200.6836,-188.5986,69.3359,68.3594,0.0000,5.6891,-0.0000,0.0000,-0.0000,0.0000
19859,-18.2852,-19.1721,-9.1698,-17.8456,-15.6663,-16.3656,-12.2888,0.0000,-33.0805,33.0805,0.0000,0.0000,0.0000,0.0000,0.0000,-161.0718,58.4106,-192.6270,-183.5327,71.7773,68.3594,0.0000,5.8281,-0.0000,0.0000,-0.0000,0.0000
19869,-19.8837,-19.1721,-11.0265,-17.8456,-14.1557,-15.6405,-12.0439,0.0000,-33.3491,33.3491,0.0000,0.0000,0.0000,0.0000,0.0000,-159.3628,58.4106,-186.8286,-183.5327,73.4253,69.2139,0.0000,5.9544,-0.0000,0.0000,-0.0000,0.0000
19879,-21.4712,-19.1721,-11.0265,-19.6309,-14.1557,-14.9044,-11.6759,0.0000,-33.5753,33.5753,0.0000,0.0000,0.0000,0.0000,0.0000,-158.6304,58.4106,-186.8286,-178.8940,73.4253,69.8853,0.0000,6.0685,-0.0000,0.0000,-0.0000,0.0000
19889,-23.0698,-19.1721,-14.4048,-21.3448,-13.4032,-14.1738,-11.1388,0.0000,-33.7728,33.7728,0.0000,0.0000,0.0000,0.0000,0.0000,-159.7900,58.4106,-171.0815,-170.4102,72.5098,69.1528,0.0000,6.1714,-0.0000,0.0000,-0.0000,0.0000
19899,-24.6628,-19.1721,-15.9758,-22.9158,-12.6561,-14.1738,-10.5064,0.0000,-33.9505,33.9505,0.0000,0.0000,0.0000,0.0000,0.0000,-158.1421,58.4106,-166.5039,-161.9263,72.2046,69.1528,0.0000,6.2642,-0.0000,0.0000,-0.0000,0.0000
19909,-26.1514,-19.1721,-15.9758,-24.4374,-11.9035,-12.7181,-9.8863,0.0000,-34.1106,34.1106,0.0000,0.0000,0.0000,0.0000,0.0000,-158.5693,58.4106,-166.5039,-158.3862,72.5708,68.7866,0.0000,6.3479,-0.0000,0.0000,-0.0000,0.0000
19919,-29.3759,-18.4580,-17.5853,-27.5081,-11.1510,-11.9985,-9.3841,0.0000,-34.2277,34.2277,0.0000,0.0000,0.0000,0.0000,0.0000,-161.8652,59.9365,-165.4053,-149.5972,72.9980,68.7256,0.0000,6.4225,-0.0000,0.0000,-0.0000,0.0000
19929,-29.3759,-18.4580,-19.1564,-28.9528,-10.3929,-11.2734,-8.9514,0.0000,-34.3211,34.3211,0.0000,0.0000,0.0000,0.0000,0.0000,-161.8652,59.9365,-160.3394,-142.6392,74.0967,69.5801,0.0000,6.4888,-0.0000,0.0000,-0.0000,0.0000
19939,-31.0019,-18.4580,-20.6505,-28.9528,-8.9372,-10.5483,-8.6310,0.0000,-34.4309,34.4309,0.0000,0.0000,0.0000,0.0000,0.0000,-162.2314,59.9365,-152.7100,-142.6392,69.5801,68.2983,0.0000,6.5484,-0.0000,0.0000,-0.0000,0.0000
19949,-31.0019,-18.4580,-23.4520,-30.3371,-8.9372,-10.5483,-8.4398,0.0000,-34.5739,34.5739,0.0000,0.0000,0.0000,0.0000,0.0000,-162.2314,59.9365,-140.8691,-136.4746,69.5801,68.2983,0.0000,6.6034,-0.0000,0.0000,-0.0000,0.0000
19959,-34.1550,-17.7439,-24.7539,-31.6609,-8.2451,-9.8452,-8.0203,0.0000,-34.7448,34.7448,0.0000,0.0000,0.0000,0.0000,0.0000,-156.8604,59.1431,-132.7515,-129.9438,67.1997,65.7349,0.0000,6.6552,-0.0000,0.0000,-0.0000,0.0000
19969,-35.6216,-17.7439,-24.7539,-32.9079,-7.5859,-9.1641,-7.3188,0.0000,-34.8641,34.8641,0.0000,0.0000,0.0000,0.0000,0.0000,-147.9492,59.1431,-132.7515,-121.3989,64.5142,63.4766,0.0000,6.7028,-0.0000,0.0000,-0.0000,0.0000
19979,-36.9894,-17.7439,-25.9734,-34.0724,-6.9542,-7.2744,-6.5212,0.0000,-34.9079,34.9079,0.0000,0.0000,0.0000,0.0000,0.0000,-135.9863,59.1431,-124.9390,-112.5488,62.6221,57.1289,0.0000,6.7447,-0.0000,0.0000,-0.0000,0.0000
19989,-39.2032,-17.7439,-27.0995,-36.0939,-6.3389,-6.6867,-5.6144,0.0000,-34.8981,34.8981,0.0000,0.0000,0.0000,0.0000,0.0000,-101.4404,59.1431,-114.6240,-91.5527,60.9741,55.7251,0.0000,6.7799,-0.0000,0.0000,-0.0000,0.0000
19999,-39.2032,-17.7439,-28.1212,-36.9344,-5.7402,-6.6867,-4.6616,0.0000,-34.8643,34.8643,0.0000,0.0000,0.0000,0.0000,0.0000,-101.4404,59.1431,-104.1870,-79.9561,59.6313,55.7251,0.0000,6.8088,-0.0000,0.0000,-0.0000,0.0000
20009,-40.0491,-17.7439,-29.0166,-36.9344,-4.6251,-6.1154,-3.6320,0.0000,-34.8333,34.8333,0.0000,0.0000,0.0000,0.0000,0.0000,-85.8765,59.1431,-91.1865,-79.9561,55.8472,54.0161,0.0000,6.8325,-0.0000,0.0000,-0.0000,0.0000
20019,-40.7742,-14.8930,-30.4888,-37.6814,-4.6251,-5.5660,-2.5167,0.0000,-34.8050,34.8050,0.0000,0.0000,0.0000,0.0000,0.0000,-70.6787,60.7910,-70.3125,-70.2515,55.8472,52.1240,0.0000,6.8518,-0.0000,0.0000,-0.0000,0.0000
20029,-41.3730,-7.5926,-31.0436,-38.3077,-4.1087,-5.0552,-1.3818,0.0000,-34.7829,34.7829,0.0000,0.0000,0.0000,0.0000,0.0000,-58.5327,49.0723,-58.2886,-57.6782,52.6733,49.0723,0.0000,6.8675,-0.0000,0.0000,-0.0000,0.0000
20039,-41.8619,-4.9613,-31.4830,-38.8185,-3.5759,-4.5443,-0.1170,0.0000,-34.7454,34.7454,0.0000,0.0000,0.0000,0.0000,0.0000,-48.8281,47.4243,-46.2036,-46.2036,50.4150,46.4478,0.0000,6.8797,-0.0000,0.0000,-0.0000,0.0000
20049,-42.2684,-4.3681,-31.4830,-39.2031,-3.0540,-3.5610,1.1321,0.0000,-34.6536,34.6536,0.0000,0.0000,0.0000,0.0000,0.0000,-40.1611,44.4946,-46.2036,-34.1187,48.8892,43.8843,0.0000,6.8874,-0.0000,0.0000,-0.0000,0.0000
20059,-42.7902,-3.7583,-31.7906,-39.4667,-2.5487,-3.1161,2.2872,0.0000,-34.4224,34.4224,0.0000,0.0000,0.0000,0.0000,0.0000,-19.5313,44.1895,-33.3862,-21.1182,47.1802,42.6025,0.0000,6.8870,-0.0000,0.0000,-0.0000,0.0000
20069,-42.7902,-3.1706,-31.9719,-39.4667,-2.1092,-3.1161,3.4655,0.0000,-34.1005,34.1005,0.0000,0.0000,0.0000,0.0000,0.0000,-19.5313,44.7998,-20.7520,-21.1182,46.0815,42.6025,0.0000,6.8769,-0.0000,0.0000,-0.0000,0.0000
20079,-42.8781,-3.1706,-31.9719,-39.6041,-1.2413,-2.6821,4.5686,0.0000,-33.7670,33.7670,0.0000,0.0000,0.0000,0.0000,0.0000,-6.8359,44.7998,2.4414,3.2959,44.7998,42.3584,0.0000,6.8584,-0.0000,0.0000,-0.0000,0.0000
20089,-42.8342,-1.2974,-31.7906,-39.4997,-1.2413,-2.2042,5.7687,0.0000,-33.3910,33.3910,0.0000,0.0000,0.0000,0.0000,0.0000,6.2866,42.2363,14.6484,14.8315,44.7998,42.1753,0.0000,6.8306,-0.0000,0.0000,-0.0000,0.0000
20099,-42.6474,-1.2974,-31.7906,-39.2745,-0.7799,-1.7373,7.0327,0.0000,-32.8815,32.8815,0.0000,0.0000,0.0000,0.0000,0.0000,19.3481,42.2363,14.6484,26.5503,44.1284,41.2598,0.0000,6.4314,-0.0000,0.0000,-0.0000,0.0000
20109,-42.3398,-0.7536,-31.0656,-38.9394,-0.3074,-1.2704,8.3693,0.0000,-32.1175,32.1175,0.0000,0.0000,0.0000,0.0000,0.0000,32.7759,36.9263,39.0015,37.9028,45.1660,41.8701,0.0000,5.4690,-0.0000,0.0000,-0.0000,0.0000
20119,-41.9168,-0.2867,-31.0656,-38.4835,0.1650,-0.3091,9.7507,0.0000,-31.3010,31.3010,0.0000,0.0000,0.0000,0.0000,0.0000,46.3867,33.3862,39.0015,49.5605,45.2881,43.0908,0.0000,4.6487,-0.0000,0.0000,-0.0000,0.0000
20129,-40.6863,0.1913,-30.5327,-37.9231,0.6429,-0.3091,11.0635,0.0000,-30.6308,30.6308,0.0000,0.0000,0.0000,0.0000,0.0000,69.7632,29.2969,49.5605,59.8145,46.0815,43.0908,0.0000,3.9514,-0.0000,0.0000,-0.0000,0.0000
20139,-40.6863,0.1913,-29.9120,-37.9231,1.1098,0.1743,12.3002,0.0000,-29.7345,29.7345,0.0000,0.0000,0.0000,0.0000,0.0000,69.7632,29.2969,57.7393,59.8145,44.6777,42.7856,0.0000,3.3587,-0.0000,0.0000,-0.0000,0.0000
20149,-39.9173,0.1913,-28.6376,-37.2750,1.1098,0.6412,13.3806,0.0000,-28.5569,28.5569,0.0000,0.0000,0.0000,0.0000,0.0000,77.3926,29.2969,50.4761,67.6270,44.6777,41.4429,0.0000,2.8549,-0.0000,0.0000,-0.0000,0.0000
20159,-39.0988,1.7403,-28.0168,-35.9786,2.0381,1.1136,14.3298,0.0000,-27.3359,27.3359,0.0000,0.0000,0.0000,0.0000,0.0000,82.5806,27.9541,55.6641,60.8521,45.7764,42.7246,0.0000,2.4266,-0.0000,0.0000,-0.0000,0.0000
20169,-38.2364,2.1303,-27.3137,-35.3249,2.5270,1.6135,15.1717,0.0000,-26.0648,26.0648,0.0000,0.0000,0.0000,0.0000,0.0000,86.5479,30.3345,62.2559,68.0542,48.1567,44.8608,0.0000,2.0626,-0.0000,0.0000,-0.0000,0.0000
20179,-37.3520,2.1303,-26.5996,-34.6218,3.0214,2.1354,15.9278,0.0000,-24.4257,24.4257,0.0000,0.0000,0.0000,0.0000,0.0000,90.7593,30.3345,63.9648,69.8242,50.4761,47.6074,0.0000,1.7532,-0.0000,0.0000,-0.0000,0.0000
20189,-36.4346,2.5423,-26.5996,-33.8802,3.5268,2.6462,16.6143,0.0000,-22.5918,22.5918,0.0000,0.0000,0.0000,0.0000,0.0000,95.0317,34.1797,63.9648,76.0498,53.3447,50.2319,0.0000,1.4903,-0.0000,0.0000,-0.0000,0.0000
20199,-34.5560,3.0147,-25.8141,-32.0839,4.0926,3.1955,17.2401,0.0000,-20.8318,20.8318,0.0000,0.0000,0.0000,0.0000,0.0000,92.1631,38.2080,77.0874,96.6797,55.5420,53.2837,0.0000,1.2667,-0.0000,0.0000,-0.0000,0.0000
20209,-34.5560,3.0147,-24.9022,-31.2599,4.0926,3.1955,17.8127,0.0000,-19.0735,19.0735,0.0000,0.0000,0.0000,0.0000,0.0000,92.1631,38.2080,91.5527,74.6460,55.5420,53.2837,0.0000,1.0767,-0.0000,0.0000,-0.0000,0.0000
20219,-33.6825,4.0804,-23.4081,-31.2599,5.7955,3.7888,18.3390,0.0000,-17.3542,17.3542,0.0000,0.0000,0.0000,0.0000,0.0000,78.9795,43.3350,44.3115,74.6460,60.6079,54.9927,0.0000,0.9152,-0.0000,0.0000,-0.0000,0.0000
20229,-33.0179,4.6682,-22.9467,-30.6832,5.7955,4.3491,19.2016,0.0000,-15.5417,15.5417,0.0000,0.0000,0.0000,0.0000,0.0000,55.0537,46.5698,33.5083,51.6357,60.6079,56.2744,0.0000,0.7779,-0.0000,0.0000,-0.0000,0.0000
20239,-32.6059,5.2944,-22.6500,-30.2492,5.7955,4.9424,20.2935,0.0000,-13.5867,13.5867,0.0000,0.0000,0.0000,0.0000,0.0000,28.7476,49.8657,15.3198,39.0015,60.6079,59.2041,0.0000,0.6612,-0.0000,0.0000,-0.0000,0.0000
20249,-32.4246,5.9206,-22.6061,-30.0130,6.4162,5.5851,21.2539,0.0000,-11.6274,11.6274,0.0000,0.0000,0.0000,0.0000,0.0000,7.2021,50.0488,-8.1787,16.2964,62.8662,62.4390,0.0000,0.5621,-0.0000,0.0000,-0.0000,0.0000
20259,-32.4246,5.9206,-22.6061,-30.0130,7.6686,6.2552,22.2067,0.0000,-9.7321,9.7321,0.0000,0.0000,0.0000,0.0000,0.0000,-5.9204,50.0488,-8.1787,16.2964,63.2935,65.1855,0.0000,0.4777,-0.0000,0.0000,-0.0000,0.0000
20269,-32.7212,5.9206,-22.6061,-30.5513,8.2509,7.5242,23.1624,0.0000,-7.8917,7.8917,0.0000,0.0000,0.0000,0.0000,0.0000,-27.8931,50.0488,-8.1787,-37.7197,61.7065,62.8662,0.0000,0.4061,-0.0000,0.0000,-0.0000,0.0000
20279,-32.7212,6.5084,-23.5125,-30.9688,8.8606,8.1724,24.0730,0.0000,-6.0983,6.0983,0.0000,0.0000,0.0000,0.0000,0.0000,-27.8931,46.5088,-44.9219,-42.7856,60.3027,60.7910,0.0000,0.3452,-0.0000,0.0000,-0.0000,0.0000
20289,-33.0453,7.4532,-23.9080,-30.9688,10.0307,8.8041,24.9360,0.0000,-4.3429,4.3429,0.0000,0.0000,0.0000,0.0000,0.0000,-38.5132,33.6914,-36.5601,-42.7856,58.5938,59.2651,0.0000,0.2934,-0.0000,0.0000,-0.0000,0.0000
20299,-33.0453,8.4420,-24.0892,-31.3204,10.0307,9.4248,25.7391,0.0000,-2.6179,2.6179,0.0000,0.0000,0.0000,0.0000,0.0000,-38.5132,20.9961,-2.5635,-27.1606,58.5938,57.9834,0.0000,0.2494,-0.0000,0.0000,-0.0000,0.0000
20309,-33.7759,8.7881,-24.0618,-31.3643,10.6020,10.0290,26.5421,0.0000,-0.9284,0.9284,0.0000,0.0000,0.0000,0.0000,0.0000,-28.4424,23.8647,5.3711,1.0986,56.8237,56.0303,0.0000,0.2120,-0.0000,0.0000,-0.0000,0.0000
20319,-33.8913,8.7881,-23.9189,-31.3643,11.1128,10.6003,27.3489,0.0000,-0.9679,0.9679,0.0000,0.0000,0.0000,0.0000,0.0000,-3.3569,23.8647,22.0947,1.0986,50.2930,51.1475,0.0000,0.1802,-0.0000,0.0000,-0.0000,0.0003
20329,-33.7485,8.7881,-23.9189,-31.1006,11.1128,11.4408,28.0886,0.0000,-2.8584,2.8584,0.0000,0.0000,0.0000,0.0000,0.0000,22.7051,23.8647,22.0947,27.0386,50.2930,30.9448,0.0000,0.1532,-0.0000,0.0000,-0.0000,0.0004
20339,-32.5455,8.7881,-23.5015,-30.1283,11.1128,11.4408,28.7402,0.0000,-4.5523,4.5523,0.0000,0.0000,0.0000,0.0000,0.0000,89.2334,23.8647,54.8096,44.8608,50.2930,30.9448,0.0000,0.1302,-0.0000,0.0000,-0.0000,0.0007
20349,-32.5455,9.7658,-22.5731,-29.6614,11.5248,11.7045,29.3067,0.0000,-6.0707,6.0707,0.0000,0.0000,0.0000,0.0000,0.0000,89.2334,-7.2021,30.9448,42.4805,39.7339,19.5923,0.0000,0.1107,-0.0000,0.0000,-0.0000,0.0008
20359,-31.3315,9.7329,-22.0513,-29.6614,11.8324,11.7045,29.7935,0.0000,-7.6873,7.6873,0.0000,0.0000,0.0000,0.0000,0.0000,135.3760,-20.8130,52.5513,42.4805,30.4565,19.5923,0.0000,0.0941,-0.0000,0.0000,-0.0000,0.0007
20369,-29.7824,9.6010,-22.0513,-29.0792,11.9808,11.8253,30.2316,0.0000,-9.4915,9.4915,0.0000,0.0000,0.0000,0.0000,0.0000,155.0903,-29.7241,52.5513,63.0493,-11.7798,5.9204,0.0000,0.0799,-0.0000,0.0000,-0.0000,0.0007
20379,-28.3322,9.6010,-21.1010,-28.5079,11.7116,11.8198,30.6371,0.0000,-11.2216,11.2216,0.0000,0.0000,0.0000,0.0000,0.0000,135.3760,-29.7241,18.1274,50.4761,-27.9541,-6.0425,0.0000,0.0680,-0.0000,0.0000,-0.0000,0.0006
20389,-27.3379,9.6010,-21.1010,-28.5079,11.7116,11.8198,31.0189,0.0000,-12.9675,12.9675,0.0000,0.0000,0.0000,0.0000,0.0000,78.4302,-29.7241,18.1274,50.4761,-27.9541,-6.0425,0.0000,0.0578,-0.0000,0.0000,-0.0000,0.0005
20399,-27.0908,9.6010,-21.1010,-28.0959,11.2886,11.2980,31.3587,0.0000,-14.5810,14.5810,0.0000,0.0000,0.0000,0.0000,0.0000,-0.6104,-29.7241,18.1274,11.2915,-43.7622,-41.5039,0.0000,0.0491,-0.0000,0.0000,-0.0000,0.0004
20409,-28.1015,9.6010,-20.9307,-28.2497,11.2886,9.0677,31.6851,0.0000,-15.9724,15.9724,0.0000,0.0000,0.0000,0.0000,0.0000,-47.5464,-29.7241,-11.8408,-16.6626,-43.7622,-102.1729,0.0000,0.0417,-0.0000,0.0000,-0.0000,0.0004
20419,-28.1015,5.7339,-21.2328,-28.4090,10.7063,9.0677,32.0411,0.0000,-17.5333,17.5333,0.0000,0.0000,0.0000,0.0000,0.0000,-47.5464,-125.3662,-34.4849,-15.8081,-59.7534,-102.1729,0.0000,0.0355,-0.4955,0.0000,-0.0000,0.0003
20429,-28.1015,5.7339,-21.3591,-28.4090,5.9493,7.8098,32.4023,0.0000,-19.9093,19.9093,0.0000,0.0000,0.0000,0.0000,0.0000,-47.5464,-125.3662,-28.5034,-15.8081,-172.1802,-132.8735,0.0000,0.0302,-0.8885,0.0000,-0.0000,0.0003
20439,-27.2775,5.7339,-21.3591,-28.4804,5.9493,6.2607,32.7538,0.0000,-22.8568,22.8568,0.0000,0.0000,0.0000,0.0000,0.0000,68.1152,-125.3662,-28.5034,-6.5308,-172.1802,-161.8652,0.0000,0.0256,-1.1099,0.0000,-0.0000,0.1361
20449,-26.6293,5.7339,-20.9032,-28.3431,4.0541,4.4315,33.0805,0.0000,-25.6251,25.6251,0.0000,0.0000,0.0000,0.0000,0.0000,59.6924,-125.3662,30.3345,18.9209,-195.8618,-189.5142,0.0000,0.0218,-1.0946,0.0000,-0.0000,0.1356
20459,-26.2997,4.3276,-20.4528,-27.9421,1.9667,2.3661,33.3491,0.0000,-28.0705,28.0705,0.0000,0.0000,0.0000,0.0000,0.0000,20.3857,-139.7705,44.3726,42.6025,-213.0737,-211.1816,0.0000,0.0185,-1.7724,0.0000,-0.0000,0.1269
20469,-26.2009,2.6852,-20.4528,-27.4422,-0.3020,-2.2647,33.5753,0.0000,-30.2120,30.2120,0.0000,0.0000,0.0000,0.0000,0.0000,8.9722,-162.1094,44.3726,53.1616,-226.5625,-237.0605,0.0000,0.0157,-2.4129,0.0000,-0.0000,0.1143
20479,-25.8108,2.6852,-19.8210,-25.9041,-2.6036,-4.6322,33.7728,0.0000,-32.0082,32.0082,0.0000,0.0000,0.0000,0.0000,0.0000,52.1240,-162.1094,71.8384,86.9751,-231.7505,-235.2295,0.0000,0.0134,-3.0112,0.0000,-0.0000,0.0980
20489,-25.0418,-1.4732,-18.1127,-24.9922,-4.8997,-4.6322,33.9505,0.0000,-33.6540,33.6540,0.0000,0.0000,0.0000,0.0000,0.0000,86.6699,-205.6885,101.9287,93.9331,-227.7832,-235.2295,0.0000,0.0114,-3.5692,0.0000,-0.0000,0.0835
20499,-24.1519,-10.5973,-17.1349,-24.9922,-9.2888,-6.9503,34.1106,0.0000,-35.1331,35.1331,0.0000,0.0000,0.0000,0.0000,0.0000,93.0786,-194.8853,110.1074,93.9331,-214.5996,-229.4312,0.0000,0.0097,-4.0878,0.0000,-0.0000,0.0710
20509,-23.2840,-12.8001,-17.1349,-24.0090,-9.2888,-9.1970,34.2277,0.0000,-36.3379,36.3379,0.0000,0.0000,0.0000,0.0000,0.0000,88.7451,-199.4019,110.1074,101.5015,-214.5996,-222.5342,0.0000,0.0082,-4.5647,0.0000,-0.0000,0.0603
20519,-23.2840,-12.8001,-15.0585,-22.9817,-11.3872,-11.3668,34.3211,0.0000,-37.3395,37.3395,0.0000,0.0000,0.0000,0.0000,0.0000,88.7451,-199.4019,107.2388,103.1494,-207.7026,-214.7217,0.0000,0.0070,-5.0002,0.0000,-0.0000,0.0513
20529,-22.4325,-15.0907,-14.0917,-21.9875,-13.4086,-13.4542,34.4309,0.0000,-38.0794,38.0794,0.0000,0.0000,0.0000,0.0000,0.0000,86.1816,-213.7451,98.0225,97.9004,-200.1343,-207.1533,0.0000,0.0059,-5.3926,0.0000,-0.0000,0.0436
20539,-20.6308,-17.4088,-14.0917,-20.1308,-15.3532,-17.4972,34.5739,0.0000,-38.6111,38.6111,0.0000,0.0000,0.0000,0.0000,0.0000,92.4072,-215.6372,98.0225,90.0269,-193.2983,-201.4160,0.0000,0.0050,-5.7420,0.0000,-0.0000,0.0371
20549,-19.7354,-19.6995,-13.1688,-19.2574,-17.2978,-19.4912,34.7448,0.0000,-38.9648,38.9648,0.0000,0.0000,0.0000,0.0000,0.0000,87.7686,-214.1113,91.7358,86.3647,-194.7632,-197.2046,0.0000,0.0043,-6.0497,0.0000,-0.0000,0.0315
20559,-19.7354,-24.1215,-11.4385,-18.4279,-21.1650,-19.4912,34.8641,0.0000,-39.2552,39.2552,0.0000,0.0000,0.0000,0.0000,0.0000,87.7686,-204.8950,81.9092,82.0923,-191.1621,-197.2046,0.0000,0.0036,-6.3199,0.0000,-0.0000,0.0268
20569,-18.9059,-26.2309,-10.6090,-18.4279,-23.0876,-21.4578,34.9079,0.0000,-39.5089,39.5089,0.0000,0.0000,0.0000,0.0000,0.0000,81.8481,-199.6460,79.7119,82.0923,-190.7349,-194.6411,0.0000,0.0031,-6.5572,0.0000,-0.0000,0.0228
20579,-18.1094,-26.2309,-10.6090,-17.5984,-23.0876,-23.4078,34.8981,0.0000,-39.5834,39.5834,0.0000,0.0000,0.0000,0.0000,0.0000,78.6133,-199.6460,79.7119,80.5664,-190.7349,-192.6880,0.0000,0.0026,-6.7611,0.0000,-0.0000,0.0193
20589,-17.2855,-26.2309,-8.9611,-16.7745,-25.0047,-23.4078,34.8643,0.0000,-39.5137,39.5137,0.0000,0.0000,0.0000,0.0000,0.0000,81.3599,-199.6460,83.6182,81.1157,-188.5376,-192.6880,0.0000,0.0022,-6.9323,0.0000,-0.0000,0.0164
20599,-17.2855,-26.2309,-8.9611,-15.9340,-26.8120,-27.1322,34.8333,0.0000,-39.2711,39.2711,0.0000,0.0000,0.0000,0.0000,0.0000,81.3599,-199.6460,83.6182,85.0220,-182.7393,-182.3120,0.0000,0.0019,-7.0706,0.0000,-0.0000,0.0140
20609,-16.4011,-32.2569,-8.0876,-14.1213,-28.6027,-30.6259,34.8050,0.0000,-38.9480,38.9480,-5.5804,-1.1084,0.0000,0.0000,0.0000,87.8296,-177.8564,89.0503,93.6279,-174.4995,-166.6870,0.6478,0.0016,-7.1785,0.0000,-1.4274,0.0000
